objectid,reporter,RecOwner,SciName,ComName,Nativity,OccStatus,Status,ObsDate,DateEnt,DateUp,Location,Latitude,Longitude,Datum,Method,CoordAcc,DataType,Centroid,Abundance,InfestAcre,GrossAcre,Percentcov,Density,APPXQuant,NumCollect,Smallest,Largest,Incidence,Severity,Host,Host_Name,HostPheno,HostDamage,ManageStat,PopStat,Habitat,LocalOwner,Site,RecBasis,Museum,MuseumRec,Voucher,ObsIDer,CollectTme,UUID,OrgSrcID,OrigName,RecSrcTyp,Surveyor,DateAcc,VisitType,DataMthd,TrapType,NumTraps,TargetName,TargetCnt,TargetRnge,Phenology,LifeStatus,Sex,PID,WaterName,WaterType,Substrate,TreatArea,PlantTreat,TreatComm,Reference,Locality,Comments,ReviewDate,Reviewer,VerifyMthd,Verified,IDCred,ReviewComm
2686191,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/3/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.29024,-72.92424,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686199,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/3/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.28919,-72.92693,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686200,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/3/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.28919,-72.92693,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686237,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/6/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.4456,-72.98465,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686278,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/9/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30521,-72.94534,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686300,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/9/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.29631,-72.9523,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686319,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/9/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30652,-72.95785,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686338,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/9/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.28667,-72.96365,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686340,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/9/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.29013,-72.96379,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686380,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.31431,-72.94406,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686392,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.31372,-72.94929,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686441,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30472,-72.97457,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686448,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30133,-72.98174,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686455,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30045,-72.98386,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686457,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30066,-72.98398,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686470,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30112,-72.98502,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Stream Bank                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686474,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30139,-72.98509,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Stream Bank                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686478,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/11/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.30242,-72.98576,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Stream Bank                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686479,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40103,-72.93912,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686487,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40262,-72.94031,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686488,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40104,-72.9405,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686490,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40311,-72.9408,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686493,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40118,-72.94155,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Open Field           ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686495,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40407,-72.94157,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686497,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40125,-72.94202,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686503,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.4059,-72.94326,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686510,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40731,-72.94442,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686525,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.39858,-72.94749,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686527,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.41107,-72.94785,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686530,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.39718,-72.9484,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686532,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.41189,-72.94858,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686536,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.41268,-72.9487,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686538,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.41332,-72.94878,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686542,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.39593,-72.94918,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686547,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/16/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.39424,-72.94971,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686571,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/17/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.27685,-72.97412,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686593,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/17/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.31333,-72.99186,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686605,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/19/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40075,-72.95269,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686610,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/19/2010,3/4/2013,,"Hampshire, Massachusetts, United States",42.40093,-72.95335,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686648,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.27117,-72.91173,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Open Field           ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686653,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.27386,-72.91365,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Open Field           ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686658,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.27913,-72.98133,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686664,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.27942,-72.98187,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686669,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.28036,-72.98255,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686679,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.27972,-72.98386,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686684,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.29335,-72.98407,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686686,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.28725,-72.98413,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686691,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.29481,-72.98423,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686704,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/20/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.28254,-72.98505,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Yard/Garden                                       ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686717,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/24/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.26037,-72.97912,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686726,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/24/2010,3/4/2013,,"Hampden, Massachusetts, United States",42.25094,-72.9885,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Roadside/Pipeline/Railroad Habitats               ,,,,,,,,,,,,Bulk Data,Maggie Mansfield,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686879,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/8/2011,3/4/2013,,"Hampden, Massachusetts, United States",42.10395,-72.6834,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Park                                              ,,,,,,,,,,,,Bulk Data,Beth Ziemba,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686887,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/8/2011,3/4/2013,,"Hampden, Massachusetts, United States",42.10505,-72.68544,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,,,Bulk Data,Beth Ziemba,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686892,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/8/2011,3/4/2013,,"Hampden, Massachusetts, United States",42.10433,-72.68587,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,,,Bulk Data,Beth Ziemba,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686900,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/8/2011,3/4/2013,,"Hampden, Massachusetts, United States",42.10379,-72.68896,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,,,Bulk Data,Beth Ziemba,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686902,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/11/2011,3/4/2013,,"Hampden, Massachusetts, United States",42.1349,-72.85425,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,,,Bulk Data,Beth Ziemba,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
2686903,Westfield Invasive Species Partnership WISP,Non-profit,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/11/2011,3/4/2013,,"Hampden, Massachusetts, United States",42.13808,-72.85505,WGS84     ,,,,,,,,,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,,,Bulk Data,Beth Ziemba,,,,,,,,,,,,,,,,,,,,,,,,,Verified,,
